investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level
143,INV100142,Vikas Mehta,30,Hyderabad,Delhi,Fixed Deposit,Low,4320485.0,328356.86,3.5342,2018-06-01,2021-12-12,7.6,4320485.0,1,1,1.0,Low
144,INV100143,Vikas Gupta,57,Pune,Telangana,Mutual Fund,Medium,2716218.0,524773.32,4.9288,2023-03-15,2028-02-16,19.32000008835815,2716218.0,2,3,2.4000000000000004,High
145,INV100144,Priya Patil,64,Pune,Tamil Nadu,Gold,Medium,4344156.0,194183.77,3.6219,2020-01-26,2023-09-09,4.46999992633782,4344156.0,2,1,1.6,Low
146,INV100145,Suresh Patil,45,Kolkata,Rajasthan,ETF,Medium,4215333.0,567383.82,4.2247,2022-08-14,2026-11-03,13.459999957298747,4215333.0,2,2,2.0,Medium
147,INV100146,Vikas Patil,52,Pune,Karnataka,Debt Fund,Low,1276548.0,252756.5,4.2959,2021-08-03,2025-11-18,19.79999968665495,1276548.0,1,3,1.8000000000000003,Medium
148,INV100147,Prakash Verma,41,Ahmedabad,Tamil Nadu,Mutual Fund,Medium,2906674.0,605460.19,3.9096,2023-04-25,2027-03-22,20.829999855504948,2906674.0,2,3,2.4000000000000004,High
149,INV100148,Anil Patil,64,Jaipur,Maharashtra,Equity,High,4675138.0,265547.84,4.2575,2021-04-27,2025-07-29,5.68000003422359,4675138.0,3,1,2.1999999999999997,Medium
150,INV100149,Amit Mehta,65,Bengaluru,Rajasthan,Mutual Fund,Medium,2420094.0,380438.78,4.4658,2020-05-03,2024-10-19,15.72000013222627,2420094.0,2,3,2.4000000000000004,High
151,INV100150,Anjali Agarwal,55,Delhi,West Bengal,Fixed Deposit,Low,3606551.0,337212.52,1.8849,2018-05-03,2020-03-21,9.350000041590983,3606551.0,1,2,1.4,Low
152,INV100151,Anil Gupta,57,Hyderabad,Telangana,Gold,Medium,2878620.0,495698.36,3.2356,2023-06-21,2026-09-14,17.219999861044528,2878620.0,2,3,2.4000000000000004,High
153,INV100152,Nikita Agarwal,40,Hyderabad,West Bengal,Mutual Fund,Medium,3971484.0,335987.55,3.1534,2019-08-18,2022-10-12,8.460000090646217,3971484.0,2,2,2.0,Medium
154,INV100153,Ritu Sharma,30,Ahmedabad,Rajasthan,Mutual Fund,Medium,4379754.0,960480.05,2.7288,2022-12-06,2025-08-28,21.92999994976887,4379754.0,2,3,2.4000000000000004,High
155,INV100154,Ritu Kulkarni,59,Pune,Gujarat,Mutual Fund,Medium,3160298.0,154222.54,4.6685,2021-05-08,2026-01-06,4.879999924057795,3160298.0,2,1,1.6,Low
156,INV100155,Swati Joshi,37,Ahmedabad,Tamil Nadu,Equity,High,3268365.0,580134.79,1.2849,2020-03-31,2021-07-13,17.750000076490846,3268365.0,3,3,3.0,High
157,INV100156,Nikita Verma,33,Chennai,West Bengal,Debt Fund,Low,3977846.0,706465.45,4.8164,2021-06-30,2026-04-23,17.760000010055695,3977846.0,1,3,1.8000000000000003,Medium
158,INV100157,Shilpa Sharma,27,Nagpur,West Bengal,Gold,Medium,3266928.0,574652.64,3.2521,2020-11-08,2024-02-08,17.59000014692702,3266928.0,2,3,2.4000000000000004,High
159,INV100158,Neha Patil,50,Jaipur,West Bengal,Fixed Deposit,Low,1449404.0,216106.14,4.4384,2019-11-03,2024-04-10,14.910000248377955,1449404.0,1,2,1.4,Low
160,INV100159,Pooja Gupta,32,Jaipur,Tamil Nadu,ETF,Medium,4665590.0,598128.64,1.0932,2020-08-30,2021-10-03,12.820000042867033,4665590.0,2,2,2.0,Medium
161,INV100160,Swati Khan,39,Jaipur,Rajasthan,Mutual Fund,Medium,423532.0,62428.62,5.3918,2021-09-04,2027-01-24,14.74000075555094,423532.0,2,2,2.0,Medium
162,INV100161,Rakesh Deshmukh,26,Hyderabad,Gujarat,Mutual Fund,Medium,3389267.0,225725.18,4.211,2018-03-06,2022-05-21,6.65999993508921,3389267.0,2,1,1.6,Low
163,INV100162,Rahul Patil,58,Ahmedabad,West Bengal,ETF,Medium,1910367.0,217590.8,3.6438,2023-03-01,2026-10-21,11.389999931950248,1910367.0,2,2,2.0,Medium
164,INV100163,Neha Joshi,47,Jaipur,Rajasthan,Mutual Fund,Medium,3361035.0,324339.88,3.989,2023-02-12,2027-02-07,9.65000007438185,3361035.0,2,2,2.0,Medium
165,INV100164,Prakash Deshmukh,56,Kolkata,West Bengal,Fixed Deposit,Low,2540475.0,356936.74,2.6685,2023-06-16,2026-02-14,14.050000098406793,2540475.0,1,2,1.4,Low
166,INV100165,Kavita Gupta,34,Mumbai,Tamil Nadu,ETF,Medium,2493928.0,228942.59,3.1288,2021-01-17,2024-03-04,9.179999983961045,2493928.0,2,2,2.0,Medium
167,INV100166,Priya Kulkarni,60,Nagpur,Delhi,Fixed Deposit,Low,3910919.0,618316.29,2.1315,2019-03-15,2021-05-01,15.809999900279193,3910919.0,1,3,1.8000000000000003,Medium
168,INV100167,Sunil Sharma,31,Hyderabad,Rajasthan,Equity,High,2207243.0,184525.51,2.2658,2020-12-23,2023-03-30,8.359999782534139,2207243.0,3,2,2.5999999999999996,High
169,INV100168,Sneha Mehta,55,Bengaluru,West Bengal,Debt Fund,Low,1353157.0,55344.12,1.8849,2023-03-18,2025-02-03,4.089999903928369,1353157.0,1,1,1.0,Low
170,INV100169,Rahul Patil,51,Mumbai,Gujarat,Gold,Medium,950450.0,149600.83,5.0548,2022-02-21,2027-03-12,15.739999999999998,950450.0,2,3,2.4000000000000004,High
171,INV100170,Rakesh Gupta,43,Ahmedabad,Rajasthan,Mutual Fund,Medium,2628224.0,519862.71,4.3808,2021-03-09,2025-07-25,19.780000106535823,2628224.0,2,3,2.4000000000000004,High
172,INV100171,Anjali Kulkarni,36,Hyderabad,Tamil Nadu,Fixed Deposit,Low,4126042.0,367630.34,1.9096,2019-11-09,2021-10-06,8.909999946680136,4126042.0,1,2,1.4,Low
173,INV100172,Sneha Joshi,45,Chennai,Delhi,Mutual Fund,Medium,1820354.0,130337.35,3.274,2023-01-12,2026-04-21,7.160000197763732,1820354.0,2,1,1.6,Low
174,INV100173,Sunil Mehta,42,Bengaluru,Maharashtra,Debt Fund,Low,4205175.0,412948.18,3.1507,2019-06-19,2022-08-12,9.819999881098884,4205175.0,1,2,1.4,Low
175,INV100174,Kavita Joshi,44,Bengaluru,West Bengal,Fixed Deposit,Low,2182249.0,111731.15,1.8959,2019-09-21,2021-08-13,5.120000054989142,2182249.0,1,1,1.0,Low
176,INV100175,Sneha Joshi,55,Delhi,Delhi,Fixed Deposit,Low,1320456.0,166509.5,3.0959,2021-05-25,2024-06-28,12.609999878829736,1320456.0,1,2,1.4,Low
177,INV100176,Shilpa Deshmukh,61,Nagpur,West Bengal,Fixed Deposit,Low,3234871.0,175006.52,4.0712,2018-05-07,2022-06-01,5.409999965995552,3234871.0,1,1,1.0,Low
178,INV100177,Anjali Sharma,54,Ahmedabad,Gujarat,Gold,Medium,1923032.0,324992.41,3.863,2023-01-15,2026-11-25,16.900000104002427,1923032.0,2,3,2.4000000000000004,High
179,INV100178,Kavita Kulkarni,25,Jaipur,Delhi,Equity,High,4887530.0,602143.7,1.1205,2022-01-21,2023-03-06,12.320000081840929,4887530.0,3,2,2.5999999999999996,High
180,INV100179,Ritu Sharma,43,Nagpur,Karnataka,ETF,Medium,734856.0,100969.21,1.3863,2023-01-06,2024-05-26,13.739999401243239,734856.0,2,2,2.0,Medium
181,INV100180,Kavita Verma,59,Hyderabad,Delhi,Mutual Fund,Medium,3726251.0,400199.36,3.1178,2020-07-07,2023-08-19,10.740000069775224,3726251.0,2,2,2.0,Medium
182,INV100181,Amit Kulkarni,54,Ahmedabad,Gujarat,Mutual Fund,Medium,3497214.0,472823.33,1.0192,2019-04-02,2020-04-08,13.519999919936271,3497214.0,2,2,2.0,Medium
183,INV100182,Rakesh Sharma,51,Delhi,Telangana,Equity,High,3103798.0,210747.88,5.0658,2022-11-28,2027-12-21,6.789999864681915,3103798.0,3,1,2.1999999999999997,Medium
184,INV100183,Sunil Sharma,50,Delhi,Telangana,Equity,High,481658.0,57991.62,1.2712,2022-11-22,2024-02-29,12.039999335628185,481658.0,3,2,2.5999999999999996,High
185,INV100184,Swati Khan,45,Bengaluru,Karnataka,ETF,Medium,2626517.0,215637.05,2.789,2021-03-25,2024-01-07,8.210000163714911,2626517.0,2,2,2.0,Medium
186,INV100185,Vikas Agarwal,60,Mumbai,West Bengal,ETF,Medium,3669194.0,345271.16,4.3178,2023-04-27,2027-08-20,9.410000125368132,3669194.0,2,2,2.0,Medium
187,INV100186,Kavita Patil,59,Delhi,Telangana,Debt Fund,Low,4599515.0,447992.76,2.6822,2018-11-02,2021-07-08,9.739999978258577,4599515.0,1,2,1.4,Low
188,INV100187,Sneha Joshi,58,Chennai,Telangana,Debt Fund,Low,1410910.0,261018.35,3.3151,2021-02-25,2024-06-19,18.5,1410910.0,1,3,1.8000000000000003,Medium
189,INV100188,Deepak Sharma,42,Jaipur,Maharashtra,Equity,High,863290.0,177837.74,4.0027,2018-07-09,2022-07-09,20.599999999999998,863290.0,3,3,3.0,High
190,INV100189,Prakash Sharma,38,Pune,Rajasthan,Mutual Fund,Medium,4887977.0,386638.98,2.8658,2023-02-01,2025-12-13,7.909999985679146,4887977.0,2,1,1.6,Low
191,INV100190,Prakash Agarwal,54,Bengaluru,Tamil Nadu,Debt Fund,Low,1915580.0,213395.61,5.3507,2019-10-21,2025-02-24,11.139999895592979,1915580.0,1,2,1.4,Low
192,INV100191,Neha Deshmukh,48,Chennai,Maharashtra,Fixed Deposit,Low,4371464.0,541624.39,3.6329,2022-01-19,2025-09-06,12.390000009150253,4371464.0,1,2,1.4,Low
193,INV100192,Sneha Kulkarni,34,Hyderabad,Telangana,Gold,Medium,1424088.0,61093.38,4.2493,2021-04-11,2025-07-10,4.290000337057822,1424088.0,2,1,1.6,Low
194,INV100193,Rajesh Mehta,56,Nagpur,West Bengal,Mutual Fund,Medium,2261332.0,293747.03,2.8932,2021-11-03,2024-09-24,12.990000141509519,2261332.0,2,2,2.0,Medium
195,INV100194,Rahul Joshi,27,Mumbai,Maharashtra,Gold,Medium,4784762.0,611971.06,4.6,2021-01-15,2025-08-21,12.790000004179939,4784762.0,2,2,2.0,Medium
196,INV100195,Anjali Gupta,28,Kolkata,Maharashtra,Equity,High,2141404.0,111781.29,3.8356,2019-03-24,2023-01-22,5.220000056038001,2141404.0,3,1,2.1999999999999997,Medium
197,INV100196,Prakash Sharma,57,Nagpur,Delhi,Equity,High,3650557.0,153688.45,4.0055,2019-07-17,2023-07-18,4.210000008217924,3650557.0,3,1,2.1999999999999997,Medium
198,INV100197,Rajesh Agarwal,30,Chennai,Rajasthan,Fixed Deposit,Low,2221393.0,165493.78,2.9863,2022-07-28,2025-07-22,7.450000067525197,2221393.0,1,1,1.0,Low
199,INV100198,Rahul Verma,50,Chennai,Rajasthan,Equity,High,2094627.0,196894.94,4.6658,2018-06-15,2023-02-12,9.400000095482394,2094627.0,3,2,2.5999999999999996,High
200,INV100199,Neha Khan,31,Delhi,Telangana,ETF,Medium,1637669.0,89908.03,5.4,2021-08-13,2027-01-05,5.49000011601856,1637669.0,2,1,1.6,Low
201,INV100200,Priya Khan,27,Hyderabad,Maharashtra,Mutual Fund,Medium,4188785.0,371964.11,2.5726,2021-11-02,2024-05-29,8.880000047746542,4188785.0,2,2,2.0,Medium
202,INV100201,Swati Agarwal,59,Chennai,Karnataka,ETF,Medium,3541149.0,733726.07,2.3479,2021-02-28,2023-07-05,20.71999992092962,3541149.0,2,3,2.4000000000000004,High
203,INV100202,Sunil Verma,46,Hyderabad,Maharashtra,ETF,Medium,4400954.0,766646.19,3.4521,2018-07-20,2021-12-31,17.420000072711506,4400954.0,2,3,2.4000000000000004,High
204,INV100203,Sneha Patil,62,Pune,Tamil Nadu,Mutual Fund,Medium,3979488.0,510568.31,3.1041,2023-04-12,2026-05-19,12.829999989948456,3979488.0,2,2,2.0,Medium
205,INV100204,Anil Agarwal,45,Pune,Delhi,Equity,High,888184.0,78337.83,4.5562,2022-05-25,2026-12-13,8.82000013510714,888184.0,3,2,2.5999999999999996,High
206,INV100205,Vikas Agarwal,53,Pune,Maharashtra,Equity,High,3930714.0,411938.83,1.4877,2018-09-29,2020-03-25,10.480000071233878,3930714.0,3,2,2.5999999999999996,High
207,INV100206,Amit Kulkarni,51,Pune,Telangana,Fixed Deposit,Low,980679.0,144552.08,3.1589,2022-11-04,2025-12-31,14.739999530937236,980679.0,1,2,1.4,Low
208,INV100207,Anil Verma,35,Bengaluru,Gujarat,Debt Fund,Low,3393811.0,239263.68,3.7644,2019-07-04,2023-04-08,7.050000132594302,3393811.0,1,1,1.0,Low
209,INV100208,Ritu Khan,64,Kolkata,Delhi,Mutual Fund,Medium,845263.0,88752.62,4.5068,2022-01-16,2026-07-19,10.500000591531865,845263.0,2,2,2.0,Medium
210,INV100209,Anjali Gupta,52,Bengaluru,West Bengal,Fixed Deposit,Low,3519304.0,351226.54,2.8466,2022-07-05,2025-05-09,9.980000022731767,3519304.0,1,2,1.4,Low
211,INV100210,Prakash Mehta,61,Hyderabad,Gujarat,Debt Fund,Low,1884864.0,237869.84,2.789,2020-03-26,2023-01-08,12.62000016977352,1884864.0,1,2,1.4,Low
212,INV100211,Priya Patil,60,Kolkata,Telangana,Gold,Medium,3496178.0,369546.01,4.3205,2019-02-14,2023-06-10,10.569999868427752,3496178.0,2,2,2.0,Medium
213,INV100212,Ritu Patil,65,Delhi,Tamil Nadu,ETF,Medium,780144.0,146198.99,4.7753,2020-04-17,2025-01-24,18.74000056399844,780144.0,2,3,2.4000000000000004,High
214,INV100213,Swati Agarwal,59,Ahmedabad,Maharashtra,Debt Fund,Low,3749454.0,682400.63,3.6877,2021-05-09,2025-01-14,18.2000000533411,3749454.0,1,3,1.8000000000000003,Medium
215,INV100214,Sunil Gupta,35,Jaipur,Gujarat,Debt Fund,Low,4703893.0,691001.88,5.3123,2018-08-12,2023-12-03,14.689999963859723,4703893.0,1,2,1.4,Low
216,INV100215,Shilpa Joshi,62,Kolkata,West Bengal,Gold,Medium,3810922.0,225225.49,3.863,2019-03-31,2023-02-08,5.909999994751926,3810922.0,2,1,1.6,Low
217,INV100216,Prakash Agarwal,30,Nagpur,West Bengal,Debt Fund,Low,4398211.0,295119.96,1.5863,2020-09-15,2022-04-17,6.710000043199384,4398211.0,1,1,1.0,Low
218,INV100217,Anjali Gupta,29,Mumbai,Delhi,Equity,High,1935328.0,258946.89,3.4575,2018-07-19,2022-01-01,13.380000186014982,1935328.0,3,2,2.5999999999999996,High
219,INV100218,Shilpa Patil,60,Hyderabad,Gujarat,Gold,Medium,1117400.0,180907.06,2.3671,2022-02-25,2024-07-08,16.189999999999998,1117400.0,2,3,2.4000000000000004,High
220,INV100219,Kavita Sharma,64,Kolkata,Gujarat,Gold,Medium,3597784.0,551900.07,3.4247,2021-09-08,2025-02-09,15.3400001222975,3597784.0,2,3,2.4000000000000004,High
221,INV100220,Suresh Khan,31,Hyderabad,West Bengal,Mutual Fund,Medium,2001840.0,154141.68,5.4658,2022-07-15,2027-12-31,7.7,2001840.0,2,1,1.6,Low
222,INV100221,Neha Khan,49,Jaipur,Delhi,Debt Fund,Low,2400779.0,385805.19,4.5836,2023-06-02,2027-12-31,16.07000019576979,2400779.0,1,3,1.8000000000000003,Medium
223,INV100222,Nikita Khan,30,Hyderabad,Delhi,Mutual Fund,Medium,4040812.0,610566.69,2.6685,2021-12-16,2024-08-16,15.109999920807995,4040812.0,2,3,2.4000000000000004,High
224,INV100223,Nikita Patil,61,Chennai,Karnataka,Gold,Medium,1735488.0,186044.31,3.3452,2020-03-06,2023-07-10,10.719999792565549,1735488.0,2,2,2.0,Medium
225,INV100224,Neha Mehta,64,Hyderabad,Maharashtra,Gold,Medium,1653198.0,231282.4,2.0493,2018-10-15,2020-11-01,13.989999987902236,1653198.0,2,2,2.0,Medium
226,INV100225,Ritu Agarwal,53,Nagpur,Delhi,Fixed Deposit,Low,3420757.0,730331.62,3.2932,2020-10-10,2024-01-25,21.350000014616647,3420757.0,1,3,1.8000000000000003,Medium
227,INV100226,Vikas Mehta,61,Ahmedabad,Delhi,Fixed Deposit,Low,2049935.0,189823.98,2.6192,2021-01-06,2023-08-20,9.259999951217965,2049935.0,1,2,1.4,Low
228,INV100227,Rahul Mehta,59,Chennai,Delhi,ETF,Medium,4755904.0,895061.13,5.2438,2022-08-12,2027-11-08,18.819999941125808,4755904.0,2,3,2.4000000000000004,High
229,INV100228,Pooja Verma,53,Delhi,Telangana,ETF,Medium,2276445.0,213075.25,2.474,2020-07-10,2022-12-30,9.359999912143715,2276445.0,2,2,2.0,Medium
230,INV100229,Nikita Patil,38,Mumbai,West Bengal,Fixed Deposit,Low,3141304.0,612554.28,1.9288,2020-05-26,2022-04-30,19.5,3141304.0,1,3,1.8000000000000003,Medium
231,INV100230,Swati Kulkarni,57,Nagpur,Gujarat,Equity,High,4719518.0,331782.12,2.6219,2019-08-23,2022-04-06,7.03000009746758,4719518.0,3,1,2.1999999999999997,Medium
232,INV100231,Neha Deshmukh,50,Nagpur,Tamil Nadu,ETF,Medium,1264415.0,210272.21,4.989,2018-10-27,2023-10-22,16.629999644104192,1264415.0,2,3,2.4000000000000004,High
233,INV100232,Kavita Joshi,42,Kolkata,Rajasthan,Debt Fund,Low,3991581.0,213948.74,1.5205,2022-04-24,2023-10-31,5.3599999599156325,3991581.0,1,1,1.0,Low
234,INV100233,Pooja Verma,59,Delhi,Gujarat,Mutual Fund,Medium,981328.0,168395.88,4.9123,2021-09-22,2026-08-20,17.159999510866907,981328.0,2,3,2.4000000000000004,High
235,INV100234,Swati Mehta,46,Mumbai,Delhi,ETF,Medium,2908389.0,549976.36,1.7315,2021-03-29,2022-12-21,18.91000000343833,2908389.0,2,3,2.4000000000000004,High
236,INV100235,Anjali Sharma,52,Nagpur,Tamil Nadu,Mutual Fund,Medium,4055251.0,173970.27,3.474,2018-11-20,2022-05-11,4.290000051784711,4055251.0,2,1,1.6,Low
237,INV100236,Vikas Sharma,50,Delhi,Gujarat,ETF,Medium,2498641.0,141922.81,3.0849,2018-06-18,2021-07-18,5.680000048026107,2498641.0,2,1,1.6,Low
238,INV100237,Sunil Joshi,53,Mumbai,West Bengal,Equity,High,998458.0,40138.01,4.3288,2018-09-29,2023-01-26,4.019999839752899,998458.0,3,1,2.1999999999999997,Medium
239,INV100238,Suresh Verma,31,Hyderabad,Tamil Nadu,Mutual Fund,Medium,3742626.0,617159.03,3.1479,2019-04-14,2022-06-06,16.49000006946994,3742626.0,2,3,2.4000000000000004,High
240,INV100239,Swati Sharma,64,Kolkata,West Bengal,ETF,Medium,1316911.0,204779.66,3.9753,2018-05-21,2022-05-11,15.549999962032363,1316911.0,2,3,2.4000000000000004,High
241,INV100240,Suresh Verma,33,Jaipur,Gujarat,Debt Fund,Low,1469818.0,302194.58,2.2164,2020-06-25,2022-09-12,20.559999945571494,1469818.0,1,3,1.8000000000000003,Medium
242,INV100241,Sunil Joshi,63,Mumbai,Tamil Nadu,Mutual Fund,Medium,2838247.0,517696.25,1.4712,2021-08-13,2023-02-01,18.239999901347556,2838247.0,2,3,2.4000000000000004,High
243,INV100242,Sunil Mehta,49,Delhi,Rajasthan,ETF,Medium,4474185.0,331089.69,1.3041,2021-08-16,2022-12-05,7.3999999999999995,4474185.0,2,1,1.6,Low
244,INV100243,Anil Agarwal,61,Hyderabad,Karnataka,Gold,Medium,4631588.0,926317.6,2.7753,2020-01-10,2022-10-19,20.0,4631588.0,2,3,2.4000000000000004,High
245,INV100244,Rahul Sharma,50,Ahmedabad,Gujarat,Gold,Medium,812299.0,34928.86,2.2082,2019-06-21,2021-09-04,4.300000369322134,812299.0,2,1,1.6,Low
246,INV100245,Suresh Kulkarni,30,Nagpur,West Bengal,Gold,Medium,891454.0,138442.81,2.5562,2018-11-09,2021-05-30,15.530000426269892,891454.0,2,3,2.4000000000000004,High
247,INV100246,Rahul Deshmukh,30,Pune,Rajasthan,Fixed Deposit,Low,754613.0,72291.93,2.337,2023-05-07,2025-09-06,9.580000609583985,754613.0,1,2,1.4,Low
248,INV100247,Amit Patil,25,Kolkata,West Bengal,Fixed Deposit,Low,2794513.0,446842.63,1.6685,2018-12-26,2020-08-26,15.990000046519734,2794513.0,1,3,1.8000000000000003,Medium
249,INV100248,Rakesh Sharma,46,Bengaluru,Delhi,Debt Fund,Low,2374721.0,166467.94,2.5068,2022-05-19,2024-11-19,7.00999991156856,2374721.0,1,1,1.0,Low
250,INV100249,Swati Patil,48,Bengaluru,Delhi,Fixed Deposit,Low,846510.0,109453.74,3.8027,2018-04-24,2022-02-10,12.929999645603715,846510.0,1,2,1.4,Low
251,INV100250,Sunil Sharma,55,Chennai,Karnataka,Mutual Fund,Medium,1167488.0,94683.28,1.0685,2018-04-01,2019-04-26,8.110000274092753,1167488.0,2,2,2.0,Medium
252,INV100251,Sneha Deshmukh,45,Chennai,West Bengal,Debt Fund,Low,496651.0,69282.81,4.6767,2022-02-25,2026-10-29,13.949999093931151,496651.0,1,2,1.4,Low
253,INV100252,Vikas Deshmukh,58,Chennai,Delhi,Gold,Medium,4994391.0,534899.28,1.2932,2023-01-22,2024-05-08,10.7100000780876,4994391.0,2,2,2.0,Medium
254,INV100253,Deepak Kulkarni,61,Jaipur,Telangana,Gold,Medium,2806321.0,277545.15,3.0685,2018-01-17,2021-02-10,9.890000110464912,2806321.0,2,2,2.0,Medium
255,INV100254,Sunil Patil,25,Mumbai,Telangana,Fixed Deposit,Low,4338609.0,952758.54,4.0658,2022-02-09,2026-03-04,21.960000082975903,4338609.0,1,3,1.8000000000000003,Medium
256,INV100255,Prakash Verma,38,Chennai,Rajasthan,Equity,High,280487.0,59238.85,3.1096,2021-09-08,2024-10-17,21.119998431299848,280487.0,3,3,3.0,High
257,INV100256,Shilpa Agarwal,48,Pune,Delhi,Fixed Deposit,Low,1394315.0,234384.35,2.2986,2023-03-02,2025-06-18,16.809999892420294,1394315.0,1,3,1.8000000000000003,Medium
258,INV100257,Anil Deshmukh,43,Hyderabad,Gujarat,ETF,Medium,3508058.0,187681.1,4.7151,2020-06-09,2025-02-24,5.349999914482599,3508058.0,2,1,1.6,Low
259,INV100258,Anil Khan,31,Pune,Karnataka,Gold,Medium,2936796.0,285750.25,2.137,2018-06-02,2020-07-21,9.72999997275943,2936796.0,2,2,2.0,Medium
260,INV100259,Anjali Kulkarni,54,Pune,Delhi,Mutual Fund,Medium,3610074.0,222741.57,2.1644,2022-04-27,2024-06-25,6.170000116341106,3610074.0,2,1,1.6,Low
261,INV100260,Neha Patil,30,Hyderabad,Gujarat,Fixed Deposit,Low,2751940.0,519291.08,2.2055,2018-03-24,2020-06-06,18.870000072676003,2751940.0,1,3,1.8000000000000003,Medium
262,INV100261,Anjali Joshi,60,Pune,Rajasthan,Equity,High,2706857.0,234955.19,3.2685,2018-03-05,2021-06-10,8.680000088663716,2706857.0,3,2,2.5999999999999996,High
263,INV100262,Anil Deshmukh,50,Pune,Tamil Nadu,Equity,High,1372669.0,84968.21,2.2466,2022-05-19,2024-08-16,6.189999919864149,1372669.0,3,1,2.1999999999999997,Medium
264,INV100263,Suresh Gupta,32,Kolkata,Maharashtra,Mutual Fund,Medium,740830.0,56006.75,1.7205,2022-07-16,2024-04-04,7.560000269967469,740830.0,2,1,1.6,Low
265,INV100264,Sneha Patil,47,Nagpur,Tamil Nadu,Debt Fund,Low,3833579.0,720329.49,3.1452,2018-03-02,2021-04-23,18.789999893050332,3833579.0,1,3,1.8000000000000003,Medium
266,INV100265,Prakash Mehta,51,Mumbai,Delhi,Debt Fund,Low,1446810.0,66842.62,4.6301,2019-05-19,2024-01-03,4.619999861764848,1446810.0,1,1,1.0,Low
267,INV100266,Priya Sharma,49,Kolkata,Rajasthan,Debt Fund,Low,3716796.0,282104.82,2.3973,2020-12-12,2023-05-06,7.590000096857616,3716796.0,1,1,1.0,Low
268,INV100267,Nikita Deshmukh,26,Mumbai,Rajasthan,Fixed Deposit,Low,4414380.0,432167.8,2.789,2018-02-23,2020-12-07,9.789999954693524,4414380.0,1,2,1.4,Low
269,INV100268,Rajesh Joshi,28,Jaipur,Gujarat,Debt Fund,Low,2152550.0,463444.02,2.3507,2021-09-07,2024-01-13,21.530000232282642,2152550.0,1,3,1.8000000000000003,Medium
270,INV100269,Pooja Khan,26,Jaipur,Karnataka,Fixed Deposit,Low,1657202.0,118821.38,5.1397,2022-07-10,2027-08-29,7.169999794834908,1657202.0,1,1,1.0,Low
271,INV100270,Rahul Deshmukh,63,Mumbai,Rajasthan,Equity,High,4329097.0,595683.75,1.5041,2018-03-19,2019-09-19,13.760000064678616,4329097.0,3,2,2.5999999999999996,High
272,INV100271,Rahul Sharma,34,Pune,West Bengal,Equity,High,1890005.0,350028.93,2.8137,2018-12-30,2021-10-22,18.52000021163965,1890005.0,3,3,3.0,High
273,INV100272,Vikas Agarwal,65,Hyderabad,Karnataka,ETF,Medium,3518496.0,511941.17,1.7644,2019-10-23,2021-07-28,14.55000005684247,3518496.0,2,2,2.0,Medium
274,INV100273,Prakash Kulkarni,33,Mumbai,Gujarat,Fixed Deposit,Low,3193269.0,256100.17,3.1205,2018-12-26,2022-02-07,8.019999880999691,3193269.0,1,2,1.4,Low
275,INV100274,Swati Verma,56,Hyderabad,Delhi,Mutual Fund,Medium,2869396.0,590521.7,4.5863,2019-03-29,2023-10-28,20.580000111521727,2869396.0,2,3,2.4000000000000004,High
276,INV100275,Neha Mehta,25,Delhi,Telangana,ETF,Medium,2880316.0,202198.18,4.9753,2018-07-01,2023-06-21,7.019999888901078,2880316.0,2,1,1.6,Low
277,INV100276,Anjali Agarwal,35,Kolkata,Gujarat,Debt Fund,Low,2353002.0,427540.46,3.1644,2018-04-09,2021-06-07,18.169999855503736,2353002.0,1,3,1.8000000000000003,Medium
278,INV100277,Sunil Patil,53,Mumbai,Tamil Nadu,Equity,High,1050844.0,198819.68,4.6521,2021-03-29,2025-11-21,18.919999543224304,1050844.0,3,3,3.0,High
279,INV100278,Suresh Joshi,30,Jaipur,Rajasthan,ETF,Medium,1078497.0,57591.74,1.9014,2020-02-08,2022-01-02,5.340000018544326,1078497.0,2,1,1.6,Low
280,INV100279,Neha Deshmukh,37,Ahmedabad,Tamil Nadu,ETF,Medium,1584096.0,236505.53,1.5671,2018-04-20,2019-11-13,14.929999823243037,1584096.0,2,2,2.0,Medium
281,INV100280,Anil Sharma,48,Chennai,Delhi,Debt Fund,Low,2192699.0,125641.65,3.7534,2021-01-30,2024-10-31,5.729999876864084,2192699.0,1,1,1.0,Low
282,INV100281,Prakash Verma,55,Bengaluru,Gujarat,Gold,Medium,4229286.0,321002.81,4.5808,2018-12-16,2023-07-15,7.590000061476097,4229286.0,2,1,1.6,Low
283,INV100282,Kavita Gupta,36,Mumbai,Tamil Nadu,Gold,Medium,2423018.0,136658.22,3.0795,2019-01-14,2022-02-11,5.640000198100056,2423018.0,2,1,1.6,Low
