investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level,years_invested,ending_value,cagr_percent
116,INV100115,Suresh Khan,63,Kolkata,Maharashtra,Gold,Medium,515472.0,25876.69,4.6164,2018-06-07,2023-01-17,5.019999146413384,515472.0,2,1,1.6,Low,4.616438356164384,541348.69,1.066653011600116
117,INV100116,Anil Sharma,53,Hyderabad,Delhi,Fixed Deposit,Low,4995403.0,785776.89,3.811,2020-09-01,2024-06-23,15.72999996196503,4995403.0,1,3,1.8000000000000003,Medium,3.8109589041095893,5781179.89,3.907833800211047
118,INV100117,Shilpa Khan,35,Hyderabad,Tamil Nadu,Gold,Medium,528347.0,44698.16,3.9397,2020-06-18,2024-05-26,8.460000719224297,528347.0,2,2,2.0,Medium,3.9397260273972603,573045.16,2.082735292365956
119,INV100118,Neha Verma,46,Ahmedabad,Gujarat,Debt Fund,Low,3038429.0,492833.18,4.6301,2021-07-16,2026-03-02,16.21999987493537,3038429.0,1,3,1.8000000000000003,Medium,4.63013698630137,3531262.18,3.299714911667828
120,INV100119,Prakash Agarwal,33,Bengaluru,Gujarat,ETF,Medium,1461422.0,146142.2,2.9616,2018-10-17,2021-10-02,10.0,1461422.0,2,2,2.0,Medium,2.9616438356164383,1607564.2,3.270493773745131
121,INV100120,Shilpa Verma,52,Mumbai,West Bengal,Debt Fund,Low,1272011.0,204284.97,4.8438,2022-02-22,2026-12-26,16.060000267293287,1272011.0,1,3,1.8000000000000003,Medium,4.843835616438356,1476295.97,3.1225359065861102
122,INV100121,Anil Patil,29,Pune,Maharashtra,ETF,Medium,1996778.0,202672.97,2.2685,2019-01-29,2021-05-06,10.15000015024204,1996778.0,2,2,2.0,Medium,2.2684931506849315,2199450.97,4.353654051727185
123,INV100122,Nikita Patil,53,Chennai,West Bengal,ETF,Medium,1299319.0,191649.55,4.8849,2019-01-06,2023-11-24,14.749999807591516,1299319.0,2,2,2.0,Medium,4.884931506849315,1490968.55,2.856571331490443
124,INV100123,Sunil Joshi,40,Kolkata,Telangana,Debt Fund,Low,3926208.0,588538.58,3.5178,2022-05-25,2025-11-29,14.990000020375893,3926208.0,1,2,1.4,Low,3.5178082191780824,4514746.58,4.050390065359766
125,INV100124,Kavita Joshi,58,Nagpur,Telangana,Fixed Deposit,Low,4985024.0,1082747.21,5.3644,2019-08-01,2024-12-10,21.719999943831763,4985024.0,1,3,1.8000000000000003,Medium,5.364383561643836,6067771.21,3.731992947677054
126,INV100125,Rakesh Joshi,32,Pune,Karnataka,Debt Fund,Low,2297178.0,113480.59,4.1096,2020-01-31,2024-03-10,4.939999860698649,2297178.0,1,1,1.0,Low,4.109589041095891,2410658.59,1.1802289423131551
127,INV100126,Anjali Gupta,26,Mumbai,Gujarat,Fixed Deposit,Low,4506314.0,299669.88,2.2438,2023-04-23,2025-07-20,6.649999977808914,4506314.0,1,1,1.0,Low,2.243835616438356,4805983.88,2.9108556143819797
128,INV100127,Rakesh Gupta,34,Mumbai,Tamil Nadu,Gold,Medium,3439396.0,753227.72,2.7863,2018-02-27,2020-12-10,21.89999988370051,3439396.0,2,3,2.4000000000000004,High,2.786301369863014,4192623.7199999997,7.365962030564077
129,INV100128,Suresh Sharma,41,Nagpur,Gujarat,Equity,High,1364277.0,240931.32,1.0274,2021-06-14,2022-06-24,17.660000131938016,1364277.0,3,3,3.0,High,1.0273972602739727,1605208.32,17.150840470151184
130,INV100129,Nikita Mehta,29,Kolkata,Maharashtra,ETF,Medium,2193470.0,206624.87,4.5836,2020-05-09,2024-12-07,9.419999817640543,2193470.0,2,2,2.0,Medium,4.583561643835616,2400094.87,1.9834656582194743
131,INV100130,Pooja Deshmukh,61,Nagpur,Delhi,Fixed Deposit,Low,2229524.0,377458.41,4.4493,2018-01-04,2022-06-16,16.929999856471603,2229524.0,1,3,1.8000000000000003,Medium,4.449315068493151,2606982.41,3.5777822786411617
132,INV100131,Priya Sharma,49,Mumbai,Gujarat,Debt Fund,Low,767735.0,162452.73,3.8466,2022-05-30,2026-04-03,21.16000052101311,767735.0,1,3,1.8000000000000003,Medium,3.8465753424657536,930187.73,5.116534459580069
133,INV100132,Rakesh Khan,46,Mumbai,West Bengal,Fixed Deposit,Low,336249.0,35070.77,5.1123,2019-05-09,2024-06-17,10.429999791820942,336249.0,1,2,1.4,Low,5.112328767123287,371319.77,1.9595878594880656
134,INV100133,Vikas Patil,29,Mumbai,Tamil Nadu,Mutual Fund,Medium,1668754.0,316228.88,3.6849,2021-11-25,2025-08-01,18.94999982022515,1668754.0,2,3,2.4000000000000004,High,3.684931506849315,1984982.88,4.821908212240911
135,INV100134,Kavita Joshi,55,Mumbai,Telangana,Debt Fund,Low,1873274.0,373530.84,3.8904,2019-09-28,2023-08-18,19.940000234882884,1873274.0,1,3,1.8000000000000003,Medium,3.8904109589041096,2246804.84,4.7845122453606725
136,INV100135,Sneha Agarwal,53,Hyderabad,Karnataka,Gold,Medium,601009.0,117677.56,3.063,2018-09-12,2021-10-04,19.57999963394891,601009.0,2,3,2.4000000000000004,High,3.063013698630137,718686.56,6.011661302681004
137,INV100136,Sneha Verma,52,Ahmedabad,Tamil Nadu,Debt Fund,Low,3281529.0,677307.59,1.463,2022-06-29,2023-12-15,20.640000134083834,3281529.0,1,3,1.8000000000000003,Medium,1.463013698630137,3958836.59,13.684433510480742
138,INV100137,Sneha Patil,53,Kolkata,Maharashtra,ETF,Medium,2950791.0,469175.77,5.0247,2021-05-19,2026-05-27,15.900000033889219,2950791.0,2,3,2.4000000000000004,High,5.024657534246575,3419966.77,2.9802144316484425
139,INV100138,Rahul Verma,65,Hyderabad,Karnataka,Equity,High,3157481.0,475832.39,5.4384,2021-08-02,2027-01-08,15.070000104513692,3157481.0,3,3,3.0,High,5.438356164383562,3633313.39,2.614718512615233
140,INV100139,Pooja Gupta,49,Jaipur,Karnataka,ETF,Medium,3875660.0,179443.06,4.6192,2022-05-14,2026-12-25,4.630000051604114,3875660.0,2,1,1.6,Low,4.619178082191781,4055103.06,0.9846469100725841
141,INV100140,Shilpa Gupta,50,Bengaluru,Telangana,Equity,High,3311875.0,354370.62,1.7699,2021-03-21,2022-12-27,10.699999849028119,3311875.0,3,2,2.5999999999999996,High,1.7698630136986302,3666245.62,5.911736546728763
142,INV100141,Rajesh Kulkarni,53,Jaipur,Tamil Nadu,ETF,Medium,1760684.0,228536.78,1.6603,2021-02-24,2022-10-23,12.979999818252452,1760684.0,2,2,2.0,Medium,1.6602739726027398,1989220.78,7.6275335069014405
143,INV100142,Vikas Mehta,30,Hyderabad,Delhi,Fixed Deposit,Low,4320485.0,328356.86,3.5342,2018-06-01,2021-12-12,7.6,4320485.0,1,1,1.0,Low,3.5342465753424657,4648841.86,2.094217899566164
144,INV100143,Vikas Gupta,57,Pune,Telangana,Mutual Fund,Medium,2716218.0,524773.32,4.9288,2023-03-15,2028-02-16,19.32000008835815,2716218.0,2,3,2.4000000000000004,High,4.928767123287671,3240991.32,3.6488262150403017
145,INV100144,Priya Patil,64,Pune,Tamil Nadu,Gold,Medium,4344156.0,194183.77,3.6219,2020-01-26,2023-09-09,4.46999992633782,4344156.0,2,1,1.6,Low,3.621917808219178,4538339.77,1.2146829117388735
146,INV100145,Suresh Patil,45,Kolkata,Rajasthan,ETF,Medium,4215333.0,567383.82,4.2247,2022-08-14,2026-11-03,13.459999957298747,4215333.0,2,2,2.0,Medium,4.2246575342465755,4782716.82,3.034244665784347
147,INV100146,Vikas Patil,52,Pune,Karnataka,Debt Fund,Low,1276548.0,252756.5,4.2959,2021-08-03,2025-11-18,19.79999968665495,1276548.0,1,3,1.8000000000000003,Medium,4.295890410958904,1529304.5,4.294936945653238
148,INV100147,Prakash Verma,41,Ahmedabad,Tamil Nadu,Mutual Fund,Medium,2906674.0,605460.19,3.9096,2023-04-25,2027-03-22,20.829999855504948,2906674.0,2,3,2.4000000000000004,High,3.9095890410958902,3512134.19,4.958780402616392
149,INV100148,Anil Patil,64,Jaipur,Maharashtra,Equity,High,4675138.0,265547.84,4.2575,2021-04-27,2025-07-29,5.68000003422359,4675138.0,3,1,2.1999999999999997,Medium,4.257534246575342,4940685.84,1.3060484650164739
150,INV100149,Amit Mehta,65,Bengaluru,Rajasthan,Mutual Fund,Medium,2420094.0,380438.78,4.4658,2020-05-03,2024-10-19,15.72000013222627,2420094.0,2,3,2.4000000000000004,High,4.465753424657534,2800532.7800000003,3.3234310238785314
151,INV100150,Anjali Agarwal,55,Delhi,West Bengal,Fixed Deposit,Low,3606551.0,337212.52,1.8849,2018-05-03,2020-03-21,9.350000041590983,3606551.0,1,2,1.4,Low,1.884931506849315,3943763.52,4.856237367204952
152,INV100151,Anil Gupta,57,Hyderabad,Telangana,Gold,Medium,2878620.0,495698.36,3.2356,2023-06-21,2026-09-14,17.219999861044528,2878620.0,2,3,2.4000000000000004,High,3.2356164383561645,3374318.36,5.032977874266398
153,INV100152,Nikita Agarwal,40,Hyderabad,West Bengal,Mutual Fund,Medium,3971484.0,335987.55,3.1534,2019-08-18,2022-10-12,8.460000090646217,3971484.0,2,2,2.0,Medium,3.1534246575342464,4307471.55,2.6087835088997924
154,INV100153,Ritu Sharma,30,Ahmedabad,Rajasthan,Mutual Fund,Medium,4379754.0,960480.05,2.7288,2022-12-06,2025-08-28,21.92999994976887,4379754.0,2,3,2.4000000000000004,High,2.728767123287671,5340234.05,7.536670447510585
155,INV100154,Ritu Kulkarni,59,Pune,Gujarat,Mutual Fund,Medium,3160298.0,154222.54,4.6685,2021-05-08,2026-01-06,4.879999924057795,3160298.0,2,1,1.6,Low,4.668493150684932,3314520.54,1.0258261371786537
156,INV100155,Swati Joshi,37,Ahmedabad,Tamil Nadu,Equity,High,3268365.0,580134.79,1.2849,2020-03-31,2021-07-13,17.750000076490846,3268365.0,3,3,3.0,High,1.284931506849315,3848499.79,13.560016359532723
157,INV100156,Nikita Verma,33,Chennai,West Bengal,Debt Fund,Low,3977846.0,706465.45,4.8164,2021-06-30,2026-04-23,17.760000010055695,3977846.0,1,3,1.8000000000000003,Medium,4.816438356164384,4684311.45,3.4524370242303704
158,INV100157,Shilpa Sharma,27,Nagpur,West Bengal,Gold,Medium,3266928.0,574652.64,3.2521,2020-11-08,2024-02-08,17.59000014692702,3266928.0,2,3,2.4000000000000004,High,3.252054794520548,3841580.64,5.108719916469084
159,INV100158,Neha Patil,50,Jaipur,West Bengal,Fixed Deposit,Low,1449404.0,216106.14,4.4384,2019-11-03,2024-04-10,14.910000248377955,1449404.0,1,2,1.4,Low,4.438356164383562,1665510.1400000001,3.180859137875136
160,INV100159,Pooja Gupta,32,Jaipur,Tamil Nadu,ETF,Medium,4665590.0,598128.64,1.0932,2020-08-30,2021-10-03,12.820000042867033,4665590.0,2,2,2.0,Medium,1.093150684931507,5263718.64,11.666297740892052
161,INV100160,Swati Khan,39,Jaipur,Rajasthan,Mutual Fund,Medium,423532.0,62428.62,5.3918,2021-09-04,2027-01-24,14.74000075555094,423532.0,2,2,2.0,Medium,5.391780821917808,485960.62,2.5829449035586816
162,INV100161,Rakesh Deshmukh,26,Hyderabad,Gujarat,Mutual Fund,Medium,3389267.0,225725.18,4.211,2018-03-06,2022-05-21,6.65999993508921,3389267.0,2,1,1.6,Low,4.210958904109589,3614992.18,1.5429302615860951
163,INV100162,Rahul Patil,58,Ahmedabad,West Bengal,ETF,Medium,1910367.0,217590.8,3.6438,2023-03-01,2026-10-21,11.389999931950248,1910367.0,2,2,2.0,Medium,3.643835616438356,2127957.8,3.0045215020847005
164,INV100163,Neha Joshi,47,Jaipur,Rajasthan,Mutual Fund,Medium,3361035.0,324339.88,3.989,2023-02-12,2027-02-07,9.65000007438185,3361035.0,2,2,2.0,Medium,3.989041095890411,3685374.88,2.336282719475258
165,INV100164,Prakash Deshmukh,56,Kolkata,West Bengal,Fixed Deposit,Low,2540475.0,356936.74,2.6685,2023-06-16,2026-02-14,14.050000098406793,2540475.0,1,2,1.4,Low,2.6684931506849314,2897411.74,5.050005358934517
166,INV100165,Kavita Gupta,34,Mumbai,Tamil Nadu,ETF,Medium,2493928.0,228942.59,3.1288,2021-01-17,2024-03-04,9.179999983961045,2493928.0,2,2,2.0,Medium,3.128767123287671,2722870.59,2.8468732132839847
167,INV100166,Priya Kulkarni,60,Nagpur,Delhi,Fixed Deposit,Low,3910919.0,618316.29,2.1315,2019-03-15,2021-05-01,15.809999900279193,3910919.0,1,3,1.8000000000000003,Medium,2.1315068493150684,4529235.29,7.128881634994744
168,INV100167,Sunil Sharma,31,Hyderabad,Rajasthan,Equity,High,2207243.0,184525.51,2.2658,2020-12-23,2023-03-30,8.359999782534139,2207243.0,3,2,2.5999999999999996,High,2.265753424657534,2391768.51,3.6071150353895742
169,INV100168,Sneha Mehta,55,Bengaluru,West Bengal,Debt Fund,Low,1353157.0,55344.12,1.8849,2023-03-18,2025-02-03,4.089999903928369,1353157.0,1,1,1.0,Low,1.884931506849315,1408501.12,2.149414968044594
170,INV100169,Rahul Patil,51,Mumbai,Gujarat,Gold,Medium,950450.0,149600.83,5.0548,2022-02-21,2027-03-12,15.739999999999998,950450.0,2,3,2.4000000000000004,High,5.054794520547945,1100050.83,2.934050324258042
171,INV100170,Rakesh Gupta,43,Ahmedabad,Rajasthan,Mutual Fund,Medium,2628224.0,519862.71,4.3808,2021-03-09,2025-07-25,19.780000106535823,2628224.0,2,3,2.4000000000000004,High,4.380821917808219,3148086.71,4.205970677764204
172,INV100171,Anjali Kulkarni,36,Hyderabad,Tamil Nadu,Fixed Deposit,Low,4126042.0,367630.34,1.9096,2019-11-09,2021-10-06,8.909999946680136,4126042.0,1,2,1.4,Low,1.9095890410958904,4493672.34,4.571028531244448
173,INV100172,Sneha Joshi,45,Chennai,Delhi,Mutual Fund,Medium,1820354.0,130337.35,3.274,2023-01-12,2026-04-21,7.160000197763732,1820354.0,2,1,1.6,Low,3.2739726027397262,1950691.35,2.1346651827866214
174,INV100173,Sunil Mehta,42,Bengaluru,Maharashtra,Debt Fund,Low,4205175.0,412948.18,3.1507,2019-06-19,2022-08-12,9.819999881098884,4205175.0,1,2,1.4,Low,3.1506849315068495,4618123.18,3.017720275302782
175,INV100174,Kavita Joshi,44,Bengaluru,West Bengal,Fixed Deposit,Low,2182249.0,111731.15,1.8959,2019-09-21,2021-08-13,5.120000054989142,2182249.0,1,1,1.0,Low,1.895890410958904,2293980.15,2.668704802479649
176,INV100175,Sneha Joshi,55,Delhi,Delhi,Fixed Deposit,Low,1320456.0,166509.5,3.0959,2021-05-25,2024-06-28,12.609999878829736,1320456.0,1,2,1.4,Low,3.095890410958904,1486965.5,3.910590749795806
177,INV100176,Shilpa Deshmukh,61,Nagpur,West Bengal,Fixed Deposit,Low,3234871.0,175006.52,4.0712,2018-05-07,2022-06-01,5.409999965995552,3234871.0,1,1,1.0,Low,4.071232876712329,3409877.52,1.302546968154883
178,INV100177,Anjali Sharma,54,Ahmedabad,Gujarat,Gold,Medium,1923032.0,324992.41,3.863,2023-01-15,2026-11-25,16.900000104002427,1923032.0,2,3,2.4000000000000004,High,3.863013698630137,2248024.41,4.1249534753419415
179,INV100178,Kavita Kulkarni,25,Jaipur,Delhi,Equity,High,4887530.0,602143.7,1.1205,2022-01-21,2023-03-06,12.320000081840929,4887530.0,3,2,2.5999999999999996,High,1.1205479452054794,5489673.7,10.92487499094319
180,INV100179,Ritu Sharma,43,Nagpur,Karnataka,ETF,Medium,734856.0,100969.21,1.3863,2023-01-06,2024-05-26,13.739999401243239,734856.0,2,2,2.0,Medium,1.3863013698630138,835825.21,9.73183956930268
181,INV100180,Kavita Verma,59,Hyderabad,Delhi,Mutual Fund,Medium,3726251.0,400199.36,3.1178,2020-07-07,2023-08-19,10.740000069775224,3726251.0,2,2,2.0,Medium,3.117808219178082,4126450.36,3.326126550552999
182,INV100181,Amit Kulkarni,54,Ahmedabad,Gujarat,Mutual Fund,Medium,3497214.0,472823.33,1.0192,2019-04-02,2020-04-08,13.519999919936271,3497214.0,2,2,2.0,Medium,1.0191780821917809,3970037.33,13.249442790760902
183,INV100182,Rakesh Sharma,51,Delhi,Telangana,Equity,High,3103798.0,210747.88,5.0658,2022-11-28,2027-12-21,6.789999864681915,3103798.0,3,1,2.1999999999999997,Medium,5.065753424657534,3314545.88,1.3052731438866871
184,INV100183,Sunil Sharma,50,Delhi,Telangana,Equity,High,481658.0,57991.62,1.2712,2022-11-22,2024-02-29,12.039999335628185,481658.0,3,2,2.5999999999999996,High,1.2712328767123289,539649.62,9.355026792818432
185,INV100184,Swati Khan,45,Bengaluru,Karnataka,ETF,Medium,2626517.0,215637.05,2.789,2021-03-25,2024-01-07,8.210000163714911,2626517.0,2,2,2.0,Medium,2.789041095890411,2842154.05,2.869456232934531
186,INV100185,Vikas Agarwal,60,Mumbai,West Bengal,ETF,Medium,3669194.0,345271.16,4.3178,2023-04-27,2027-08-20,9.410000125368132,3669194.0,2,2,2.0,Medium,4.317808219178082,4014465.16,2.104660550547144
187,INV100186,Kavita Patil,59,Delhi,Telangana,Debt Fund,Low,4599515.0,447992.76,2.6822,2018-11-02,2021-07-08,9.739999978258577,4599515.0,1,2,1.4,Low,2.682191780821918,5047507.76,3.5259544071968296
188,INV100187,Sneha Joshi,58,Chennai,Telangana,Debt Fund,Low,1410910.0,261018.35,3.3151,2021-02-25,2024-06-19,18.5,1410910.0,1,3,1.8000000000000003,Medium,3.315068493150685,1671928.35,5.253695641959721
189,INV100188,Deepak Sharma,42,Jaipur,Maharashtra,Equity,High,863290.0,177837.74,4.0027,2018-07-09,2022-07-09,20.599999999999998,863290.0,3,3,3.0,High,4.002739726027397,1041127.74,4.790739982945458
190,INV100189,Prakash Sharma,38,Pune,Rajasthan,Mutual Fund,Medium,4887977.0,386638.98,2.8658,2023-02-01,2025-12-13,7.909999985679146,4887977.0,2,1,1.6,Low,2.8657534246575342,5274615.98,2.6920500634116884
191,INV100190,Prakash Agarwal,54,Bengaluru,Tamil Nadu,Debt Fund,Low,1915580.0,213395.61,5.3507,2019-10-21,2025-02-24,11.139999895592979,1915580.0,1,2,1.4,Low,5.35068493150685,2128975.61,1.9935733369534692
192,INV100191,Neha Deshmukh,48,Chennai,Maharashtra,Fixed Deposit,Low,4371464.0,541624.39,3.6329,2022-01-19,2025-09-06,12.390000009150253,4371464.0,1,2,1.4,Low,3.632876712328767,4913088.39,3.2674609859834947
193,INV100192,Sneha Kulkarni,34,Hyderabad,Telangana,Gold,Medium,1424088.0,61093.38,4.2493,2021-04-11,2025-07-10,4.290000337057822,1424088.0,2,1,1.6,Low,4.249315068493151,1485181.38,0.9934212389751007
194,INV100193,Rajesh Mehta,56,Nagpur,West Bengal,Mutual Fund,Medium,2261332.0,293747.03,2.8932,2021-11-03,2024-09-24,12.990000141509519,2261332.0,2,2,2.0,Medium,2.893150684931507,2555079.0300000003,4.3116842506878195
195,INV100194,Rahul Joshi,27,Mumbai,Maharashtra,Gold,Medium,4784762.0,611971.06,4.6,2021-01-15,2025-08-21,12.790000004179939,4784762.0,2,2,2.0,Medium,4.6,5396733.0600000005,2.650997323397486
196,INV100195,Anjali Gupta,28,Kolkata,Maharashtra,Equity,High,2141404.0,111781.29,3.8356,2019-03-24,2023-01-22,5.220000056038001,2141404.0,3,1,2.1999999999999997,Medium,3.835616438356164,2253185.29,1.3354363482008802
197,INV100196,Prakash Sharma,57,Nagpur,Delhi,Equity,High,3650557.0,153688.45,4.0055,2019-07-17,2023-07-18,4.210000008217924,3650557.0,3,1,2.1999999999999997,Medium,4.005479452054795,3804245.45,1.0348553477550704
198,INV100197,Rajesh Agarwal,30,Chennai,Rajasthan,Fixed Deposit,Low,2221393.0,165493.78,2.9863,2022-07-28,2025-07-22,7.450000067525197,2221393.0,1,1,1.0,Low,2.9863013698630136,2386886.78,2.4353501421850554
199,INV100198,Rahul Verma,50,Chennai,Rajasthan,Equity,High,2094627.0,196894.94,4.6658,2018-06-15,2023-02-12,9.400000095482394,2094627.0,3,2,2.5999999999999996,High,4.6657534246575345,2291521.94,1.9441927623694122
200,INV100199,Neha Khan,31,Delhi,Telangana,ETF,Medium,1637669.0,89908.03,5.4,2021-08-13,2027-01-05,5.49000011601856,1637669.0,2,1,1.6,Low,5.4,1727577.03,0.9946544396193246
201,INV100200,Priya Khan,27,Hyderabad,Maharashtra,Mutual Fund,Medium,4188785.0,371964.11,2.5726,2021-11-02,2024-05-29,8.880000047746542,4188785.0,2,2,2.0,Medium,2.5726027397260274,4560749.11,3.3622970744214165
202,INV100201,Swati Agarwal,59,Chennai,Karnataka,ETF,Medium,3541149.0,733726.07,2.3479,2021-02-28,2023-07-05,20.71999992092962,3541149.0,2,3,2.4000000000000004,High,2.347945205479452,4274875.07,8.35030187135053
203,INV100202,Sunil Verma,46,Hyderabad,Maharashtra,ETF,Medium,4400954.0,766646.19,3.4521,2018-07-20,2021-12-31,17.420000072711506,4400954.0,2,3,2.4000000000000004,High,3.452054794520548,5167600.1899999995,4.761826533273039
204,INV100203,Sneha Patil,62,Pune,Tamil Nadu,Mutual Fund,Medium,3979488.0,510568.31,3.1041,2023-04-12,2026-05-19,12.829999989948456,3979488.0,2,2,2.0,Medium,3.1041095890410957,4490056.31,3.965385547631395
205,INV100204,Anil Agarwal,45,Pune,Delhi,Equity,High,888184.0,78337.83,4.5562,2022-05-25,2026-12-13,8.82000013510714,888184.0,3,2,2.5999999999999996,High,4.556164383561644,966521.83,1.8724932715457276
206,INV100205,Vikas Agarwal,53,Pune,Maharashtra,Equity,High,3930714.0,411938.83,1.4877,2018-09-29,2020-03-25,10.480000071233878,3930714.0,3,2,2.5999999999999996,High,1.4876712328767123,4342652.83,6.928854288360964
207,INV100206,Amit Kulkarni,51,Pune,Telangana,Fixed Deposit,Low,980679.0,144552.08,3.1589,2022-11-04,2025-12-31,14.739999530937236,980679.0,1,2,1.4,Low,3.158904109589041,1125231.08,4.448848936353511
208,INV100207,Anil Verma,35,Bengaluru,Gujarat,Debt Fund,Low,3393811.0,239263.68,3.7644,2019-07-04,2023-04-08,7.050000132594302,3393811.0,1,1,1.0,Low,3.7643835616438355,3633074.68,1.826222473951944
209,INV100208,Ritu Khan,64,Kolkata,Delhi,Mutual Fund,Medium,845263.0,88752.62,4.5068,2022-01-16,2026-07-19,10.500000591531865,845263.0,2,2,2.0,Medium,4.506849315068493,934015.62,2.240135838404811
210,INV100209,Anjali Gupta,52,Bengaluru,West Bengal,Fixed Deposit,Low,3519304.0,351226.54,2.8466,2022-07-05,2025-05-09,9.980000022731767,3519304.0,1,2,1.4,Low,2.8465753424657536,3870530.54,3.398319507919445
211,INV100210,Prakash Mehta,61,Hyderabad,Gujarat,Debt Fund,Low,1884864.0,237869.84,2.789,2020-03-26,2023-01-08,12.62000016977352,1884864.0,1,2,1.4,Low,2.789041095890411,2122733.84,4.3533866953052724
212,INV100211,Priya Patil,60,Kolkata,Telangana,Gold,Medium,3496178.0,369546.01,4.3205,2019-02-14,2023-06-10,10.569999868427752,3496178.0,2,2,2.0,Medium,4.32054794520548,3865724.01,2.352851850319304
213,INV100212,Ritu Patil,65,Delhi,Tamil Nadu,ETF,Medium,780144.0,146198.99,4.7753,2020-04-17,2025-01-24,18.74000056399844,780144.0,2,3,2.4000000000000004,High,4.7753424657534245,926342.99,3.662409151184698
214,INV100213,Swati Agarwal,59,Ahmedabad,Maharashtra,Debt Fund,Low,3749454.0,682400.63,3.6877,2021-05-09,2025-01-14,18.2000000533411,3749454.0,1,3,1.8000000000000003,Medium,3.6876712328767125,4431854.63,4.63860968707086
215,INV100214,Sunil Gupta,35,Jaipur,Gujarat,Debt Fund,Low,4703893.0,691001.88,5.3123,2018-08-12,2023-12-03,14.689999963859723,4703893.0,1,2,1.4,Low,5.3123287671232875,5394894.88,2.6136583146954218
216,INV100215,Shilpa Joshi,62,Kolkata,West Bengal,Gold,Medium,3810922.0,225225.49,3.863,2019-03-31,2023-02-08,5.909999994751926,3810922.0,2,1,1.6,Low,3.863013698630137,4036147.49,1.4974928033309576
217,INV100216,Prakash Agarwal,30,Nagpur,West Bengal,Debt Fund,Low,4398211.0,295119.96,1.5863,2020-09-15,2022-04-17,6.710000043199384,4398211.0,1,1,1.0,Low,1.5863013698630137,4693330.96,4.179058860670737
